  -6.69999999999996e+00  -2.00000064085888e+00  -5.24039838078176e+00   3.20000045121136e-01  -3.73255652230564e+00   1.44640708036830e+00  -2.30000000000000e+01   1.80000000000000e+01  -2.26470400670404e+00  -1.23857883836322e+00  -2.30000000000000e+01   1.80000000000000e+01  -2.30251945244835e+00  -2.96000017499883e+00  -3.69748053144386e+00  -2.96000015282835e+00   0.00000000000000e+00   0.00000000000000e+00
  -6.69999999999996e+00  -1.96037356543752e+00  -5.20177082249242e+00   3.19627119764545e-01  -3.73130086111708e+00   1.48012673502551e+00  -2.30000000000000e+01   1.80396270754214e+01  -2.26401778282471e+00  -1.19824115743318e+00  -2.30000000000000e+01   1.80396270754214e+01  -2.27345776296703e+00  -2.96037310686909e+00  -3.72654222025402e+00  -2.96037308377483e+00   2.42645855371692e-18   3.96270754213593e-02
  -6.69999999999996e+00  -1.92074649001616e+00  -5.16314326420308e+00   3.19254194407953e-01  -3.73130086111708e+00   1.51975381044687e+00  -2.30000000000000e+01   1.80792541508427e+01  -2.26264533506605e+00  -1.15719287099447e+00  -2.30000000000000e+01   1.80792541508427e+01  -2.24439607348571e+00  -2.96074603873935e+00  -3.75560390906418e+00  -2.96074601472132e+00   4.85291710743385e-18   7.92541508427187e-02
  -6.69999999999996e+00  -1.88111941459480e+00  -5.12451570591374e+00   3.18881269051362e-01  -3.73429633166857e+00   1.57347346521650e+00  -2.30000000000000e+01   1.81188812262641e+01  -2.26127288730738e+00  -1.11614458455576e+00  -2.30000000000000e+01   1.81188812262641e+01  -2.21533438400439e+00  -2.96111897060960e+00  -3.78466559787435e+00  -2.96111894566781e+00   7.27937566115077e-18   1.18881226264078e-01
  -6.69999999999996e+00  -1.84149233917344e+00  -5.08588814762440e+00   3.18508343694771e-01  -3.73429633166857e+00   1.61310054063786e+00  -2.30000000000000e+01   1.81585083016854e+01  -2.27921421706286e+00  -1.09509629681756e+00  -2.30000000000000e+01   1.81585083016854e+01  -2.18627269452307e+00  -2.96149190247986e+00  -3.81372728668451e+00  -2.96149187661430e+00   9.70583421486770e-18   1.58508301685437e-01
  -6.69999999999996e+00  -1.80186526375209e+00  -5.04726058933506e+00   3.18135418338179e-01  -3.73304067048002e+00   1.64682019529507e+00  -2.30000000000000e+01   1.81981353771068e+01  -2.27784176930419e+00  -1.05404801037884e+00  -2.30000000000000e+01   1.81981353771068e+01  -2.15721100504175e+00  -2.96186483435012e+00  -3.84278897549467e+00  -2.96186480756079e+00   1.21322927685846e-17   1.98135377106797e-01
  -6.69999999999996e+00  -1.76223818833073e+00  -5.00863303104572e+00   3.17762492981588e-01  -3.73304067048002e+00   1.68644727071643e+00  -2.30000000000000e+01   1.82377624525282e+01  -2.27646932154553e+00  -1.01299972394013e+00  -2.30000000000000e+01   1.82377624525282e+01  -2.12814931556044e+00  -2.96223776622038e+00  -3.87185066430483e+00  -2.96223773850728e+00   1.45587513223015e-17   2.37762452528156e-01
  -6.69999999999996e+00  -1.72261111290937e+00  -4.97000547275638e+00   3.17389567624997e-01  -3.73304067048002e+00   1.72607434613779e+00  -2.30000000000000e+01   1.82773895279495e+01  -2.27509687378686e+00  -9.71951437501418e-01  -2.30000000000000e+01   1.82773895279495e+01  -2.09908762607912e+00  -2.96261069809064e+00  -3.90091235311499e+00  -2.96261066945376e+00   1.69852098760185e-17   2.77389527949515e-01
  -6.69999999999996e+00  -1.68298403748801e+00  -4.93137791446704e+00   3.17016642268406e-01  -3.73178500929146e+00   1.75979400079499e+00  -2.30000000000000e+01   1.83170166033709e+01  -2.27372442602820e+00  -9.30903151062705e-01  -2.30000000000000e+01   1.83170166033709e+01  -2.07002593659780e+00  -2.96298362996090e+00  -3.92997404192515e+00  -2.96298360040025e+00   1.94116684297354e-17   3.17016603370875e-01
  -6.69999999999996e+00  -1.64335696206665e+00  -4.89275035617770e+00   3.16643716911815e-01  -3.73178500929146e+00   1.79942107621635e+00  -2.30000000000000e+01   1.83566436787922e+01  -2.27235197826953e+00  -8.89854864623992e-01  -2.30000000000000e+01   1.83566436787922e+01  -2.04096424711648e+00  -2.96335656183116e+00  -3.95903573073531e+00  -2.96335653134674e+00   2.18381269834523e-17   3.56643678792234e-01
  -6.69999999999996e+00  -1.60372988664529e+00  -4.85412279788836e+00   3.16270791555224e-01  -3.73052934810290e+00   1.83314073087356e+00  -2.30000000000000e+01   1.83962707542136e+01  -2.27097953051087e+00  -8.48806578185279e-01  -2.30000000000000e+01   1.83962707542136e+01  -2.01190255763516e+00  -2.96372949370141e+00  -3.98809741954547e+00  -2.96372946229323e+00   2.42645855371692e-17   3.96270754213593e-01
  -6.69999999999996e+00  -1.56410281122393e+00  -4.81549523959901e+00   3.15897866198632e-01  -3.73506784468275e+00   1.89411975153156e+00  -2.30000000000000e+01   1.84358978296350e+01  -2.26607645446271e+00  -8.04102219745622e-01  -2.30000000000000e+01   1.84358978296350e+01  -1.98284086815384e+00  -2.96410242557167e+00  -4.01715910835563e+00  -2.96410239323972e+00   2.66910440908862e-17   4.35897829634953e-01
  -6.69999999999996e+00  -1.52447573580257e+00  -4.77686768130967e+00   3.15524940842040e-01  -3.73381218349420e+00   1.92783940618877e+00  -2.30000000000000e+01   1.84755249050563e+01  -2.26607645446271e+00  -7.64475144324262e-01  -2.30000000000000e+01   1.84755249050563e+01  -1.95377917867252e+00  -2.96447535744193e+00  -4.04622079716579e+00  -2.96447532418621e+00   2.91175026446031e-17   4.75524905056312e-01
  -6.69999999999996e+00  -1.48484866038121e+00  -4.73824012302033e+00   3.15152015485449e-01  -3.73381218349420e+00   1.96746648161012e+00  -2.30000000000000e+01   1.85151519804777e+01  -2.26607645446271e+00  -7.24848068902903e-01  -2.30000000000000e+01   1.85151519804777e+01  -1.92471748919120e+00  -2.96484828931219e+00  -4.07528248597596e+00  -2.96484825513269e+00   3.15439611983200e-17   5.15151980477672e-01
  -6.69999999999996e+00  -1.44522158495985e+00  -4.69961256473099e+00   3.14779090128858e-01  -3.73255652230564e+00   2.00118613626733e+00  -2.30000000000000e+01   1.85547790558990e+01  -2.26607645446271e+00  -6.85220993481544e-01  -2.30000000000000e+01   1.85547790558990e+01  -1.89565579970988e+00  -2.96522122118245e+00  -4.10434417478612e+00  -2.96522118607918e+00   3.39704197520369e-17   5.54779055899031e-01
  -6.69999999999996e+00  -1.40559450953849e+00  -4.66098500644165e+00   3.14406164772267e-01  -3.73255652230564e+00   2.04081321168869e+00  -2.30000000000000e+01   1.85944061313204e+01  -2.26607645446271e+00  -6.45593918060184e-01  -2.30000000000000e+01   1.85944061313204e+01  -1.86659411022857e+00  -2.96559415305271e+00  -4.13340586359628e+00  -2.96559411702567e+00   3.63968783057539e-17   5.94406131320390e-01
  -6.69999999999996e+00  -1.36596743411713e+00  -4.62235744815231e+00   3.14033239415676e-01  -3.73255652230564e+00   2.08044028711005e+00  -2.30000000000000e+01   1.86340332067417e+01  -2.26470400670404e+00  -6.04545631621471e-01  -2.30000000000000e+01   1.86340332067417e+01  -1.83753242074725e+00  -2.96596708492296e+00  -4.16246755240644e+00  -2.96596704797216e+00   3.88233368594708e-17   6.34033206741750e-01
  -6.69999999999996e+00  -1.32634035869577e+00  -4.58372988986297e+00   3.13660314059084e-01  -3.73130086111708e+00   2.11415994176726e+00  -2.30000000000000e+01   1.86736602821631e+01  -2.26401778282471e+00  -5.64207950691435e-01  -2.26000000000001e+00  -1.32633984600867e+00  -1.80847073126593e+00  -2.96634001679322e+00  -4.19152924121660e+00  -2.96633997891865e+00   4.12497954131877e-17   6.73660282163109e-01
  -6.69999999999996e+00  -1.28671328327441e+00  -4.54510233157363e+00   3.13287388702493e-01  -3.73130086111708e+00   2.15378701718862e+00  -2.30000000000000e+01   1.87132873575845e+01  -2.26264533506605e+00  -5.23159664252722e-01  -2.26000000000001e+00  -1.28671277058731e+00  -1.77940904178461e+00  -2.96671294866348e+00  -4.22059093002676e+00  -2.96671290986514e+00   4.36762539669046e-17   7.13287357584468e-01
  -6.69999999999996e+00  -1.24708620785305e+00  -4.50647477328429e+00   3.12914463345901e-01  -3.73429633166857e+00   2.20750667195825e+00  -2.30000000000000e+01   1.87529144330058e+01  -2.26127288730738e+00  -4.82111377814009e-01  -2.26000000000001e+00  -1.24708569516595e+00  -1.75034735230329e+00  -2.96708588053374e+00  -4.24965261883692e+00  -2.96708584081162e+00   4.61027125206216e-17   7.52914433005828e-01
  -6.69999999999996e+00  -1.20745913243170e+00  -4.46784721499495e+00   3.12541537989310e-01  -3.73429633166857e+00   2.24713374737961e+00  -2.30000000000000e+01   1.87925415084272e+01  -2.27921421706286e+00  -4.61063090075807e-01  -2.26000000000001e+00  -1.20745861974459e+00  -1.72128566282197e+00  -2.96745881240400e+00  -4.27871430764708e+00  -2.96745877175811e+00   4.85291710743385e-17   7.92541508427187e-01
  -6.69999999999996e+00  -1.16783205701034e+00  -4.42921965670561e+00   3.12168612632719e-01  -3.73304067048002e+00   2.28085340203682e+00  -2.30000000000000e+01   1.88321685838485e+01  -2.27784176930419e+00  -4.20014803637095e-01  -2.26000000000001e+00  -1.16783154432323e+00  -1.69222397334065e+00  -2.96783174427426e+00  -4.30777599645724e+00  -2.96783170270460e+00   5.09556296280554e-17   8.32168583848546e-01
  -6.69999999999996e+00  -1.12820498158898e+00  -4.39059209841627e+00   3.11795687276127e-01  -3.73304067048002e+00   2.32048047745818e+00  -2.30000000000000e+01   1.88717956592699e+01  -2.27646932154553e+00  -3.78966517198381e-01  -2.26000000000001e+00  -1.12820446890187e+00  -1.66316228385933e+00  -2.96820467614452e+00  -4.33683768526740e+00  -2.96820463365109e+00   5.33820881817723e-17   8.71795659269906e-01
